"ids","X","L1","L2","A","C","Y"
1594,2,0,1,1,2.83477344887764,15.8677672467431
1595,3,1,1,1,7.87274943038508,2.47763469640009
1596,1,1,0,0,11.9520612326828,5.79253947409821
1597,2,0,0,0,6.005412919588,3.7586170767212
1598,2,1,1,0,10.8099197113716,7.21793139136778
1599,3,0,1,1,0.917985277323948,17.1607320243234
1600,3,0,1,1,4.23746242132963,23.5407247508618
1601,2,0,0,1,22.9353370705707,3.39530873499989
1602,3,1,1,1,9.79133255702412,3.26364593885899
1603,3,0,1,1,0.323966897175846,15.2322772594058
1604,1,0,1,0,6.32169189490327,1.86573282483997
1605,1,1,0,1,59.5198181421406,5.46641272219679
1606,3,1,1,0,4.5394448026475,6.8700244070128
1607,3,0,1,0,2.80680089310096,6.01078661636431
1608,1,0,0,1,15.0220316830609,5.12032741239271
1609,2,0,0,1,10.9896547405518,6.49105615562362
1610,2,0,1,0,7.98992991680523,5.50949856537343
1611,1,1,0,0,10.3263040470125,6.12128703950085
1612,1,0,0,0,6.19685038528805,2.02721355952376
1613,2,1,1,1,11.3089030764839,4.94430444427554
1614,3,0,1,0,4.57141836529235,10.3419863092132
1615,2,1,0,1,18.4203598569837,4.54329366075985
1616,1,0,0,0,9.0688892278558,1.50726077096327
1617,1,0,0,0,8.67132728109029,1.86764158202186
1618,2,0,0,1,9.45478130915059,13.8816434976741
1619,1,0,0,1,15.2977585061662,4.94938684410699
1620,3,0,1,1,1.62790366999839,18.0174530939135
1621,3,1,1,1,9.17227644109981,2.19173136538436
1622,2,0,1,1,5.44577809670886,7.8690972182684
1623,1,1,1,0,15.023223799185,5.30211025755429
1624,2,1,0,1,26.2204250547715,7.83653321888009
1625,2,0,0,1,16.97752867204,17.5163693818015
1626,1,0,0,1,14.346184091214,12.2905465509732
1627,3,1,1,1,7.26518551132722,6.53953665960366
1628,1,0,1,0,11.3702383069046,2.09609248906972
1629,3,1,1,1,5.23070145382227,0.477698450701429
1630,1,1,0,1,14.7282044068421,1.57543897830373
1631,2,0,0,0,3.27277536701263,1.01841686760632
1632,1,1,0,1,38.2836696374492,7.02558858000289
1633,2,1,0,1,11.9916871372882,7.2993832253048
1634,3,1,1,1,8.18813030277353,9.41575090453911
1635,2,0,0,0,8.00914543942546,2.23690142584467
1636,2,1,0,1,13.6716235766534,10.467249886146
1637,3,1,1,0,3.70662986738431,9.61045799725725
1638,2,1,0,1,13.7164567175251,8.2024910751419
1639,1,1,0,0,15.3712138600805,6.58868577805658
1640,3,0,1,0,0.679150246683639,3.38670557666493
1641,3,0,0,1,8.867175684889,11.0679335617345
1642,3,1,1,1,5.43024775620436,3.54745817532247
1643,2,1,0,1,45.7257540745794,3.08126993722388
1644,3,0,1,1,4.50330194643777,21.8618264605506
1645,2,1,0,0,15.8490057958467,3.54352488139432
1646,2,0,1,1,3.81042076252555,0.2934963645348
1647,2,0,1,0,2.30503187678222,1.49652447501812
1648,2,1,0,0,7.44866491226538,3.58459842733771
1649,1,0,0,0,15.522418255788,4.77087910569349
1650,3,0,1,1,4.86378696007727,11.6033534562338
1651,3,1,1,1,6.49266904206803,6.88140986041728
1652,2,0,1,0,8.51399036040881,4.73762989219794
1653,3,1,1,1,1.68431516251052,11.5922920834601
1654,2,0,0,1,12.6803624114448,9.75940352164317
1655,2,0,1,1,4.99572933906889,6.39112617966301
1656,3,1,1,1,12.7789340752431,20.9894820866378
1657,3,1,1,1,3.63037163870106,6.04285698629624
1658,1,1,0,0,22.2810872871641,2.37624839997864
1659,2,1,0,1,11.7417191109911,3.7516349466097
1660,1,1,0,0,18.2263644381302,7.38720644613011
1661,2,1,1,1,10.3800582750215,4.95349218727583
1662,3,0,1,1,4.36032446635459,12.3297764802955
1663,1,0,0,0,11.707792272947,4.15229152227473
1664,3,1,1,1,7.65037286951745,8.39528446744552
1665,1,1,0,0,3.83026086889426,0.728592355865459
1666,2,1,0,0,3.91618773904426,5.43037025360194
1667,2,0,0,1,8.60874476788179,3.62477911145899
1668,3,1,1,1,5.31402640920754,2.4563754899495
1669,2,0,0,1,1.94663112194468,8.05087408603229
1670,1,0,0,0,15.8373990548898,2.85804957616041
1671,1,0,0,0,5.65319359454632,2.2139040725313
1672,3,1,0,1,3.98349518470766,5.43280119120841
1673,2,1,0,1,17.3954563901244,6.96282161800869
1674,3,0,0,0,0.938294163293319,5.14444422773807
1675,1,0,0,1,8.8259286141959,12.9547824303762
1676,3,1,1,1,5.3055813295792,16.2928949506243
1677,3,0,1,0,1.14312807031443,4.04033580798458
1678,2,0,1,1,10.4860163262521,15.0243974300095
1679,2,1,0,1,14.8159059095242,3.29427876067534
1680,3,1,0,1,10.691254486918,8.68779647973586
1681,2,0,1,1,3.4580048459502,20.1051150126308
1682,2,1,0,1,18.1150955766776,3.97182697009451
1683,3,0,1,1,4.35434051725843,5.58915879124803
1684,3,1,1,1,3.27671092330777,8.60992869642162
1685,3,0,1,1,1.88930997713887,8.49643115787955
1686,2,0,1,0,2.89105063184442,2.64588909508054
1687,2,0,1,1,7.72346698297083,31.7563331183845
1688,3,0,0,1,3.99358323464785,11.8423665636358
1689,2,1,0,1,15.9946567279896,3.13974797965232
1690,1,0,0,1,29.2367914601757,10.1199636566548
1691,1,1,0,0,23.3151773463337,5.21411209888111
1692,2,0,0,0,7.89169419294895,1.89148907798576
1693,3,1,1,1,3.58546253713701,4.40677591783296
1694,2,0,0,1,7.9042279433796,7.30633867521244
1695,1,0,0,1,31.7804830409429,13.7660295923738
1696,3,1,1,1,5.1005622306183,8.62985937582713
1697,2,1,0,0,13.065345150924,3.19630210483964
1698,3,0,1,1,1.69768013235905,17.3542215985307
1699,3,1,1,0,4.49487224107074,8.32647093146136
1700,2,0,0,1,15.4060865710044,4.9180056841312
1701,3,1,1,1,8.4782381411519,10.5192845333295
1702,2,1,0,1,31.1604654064418,5.58642411673069
1703,3,1,1,1,7.07873513013816,4.8492665367251
1704,3,1,1,1,3.56541626334522,12.910697447264
1705,3,0,1,1,1.94951419675278,18.4533177890893
1706,2,0,1,0,2.08765231346387,4.6541037197459
1707,1,1,0,1,14.7762631715886,4.04471602651093
1708,1,1,0,0,13.5919312305181,6.2216697940753
1709,1,0,0,0,5.76317021251088,2.79108672304653
1710,3,1,0,1,2.23542823530445,5.85988490079738
1711,1,1,1,1,10.9697005778373,5.34601069114083
1712,2,0,1,0,4.02794236408319,3.25080489147151
1713,1,0,0,0,14.6939562215863,5.32923665444912
1714,2,1,0,1,22.3409879557961,7.16552426972188
1715,2,1,1,1,7.69792281208757,5.39180608719875
1716,2,1,0,1,2.465518210511,8.12511642313326
1717,2,1,0,0,10.8416728181436,5.98037629249974
1718,1,0,0,0,10.6380169483547,5.25255758955838
1719,2,0,1,0,2.03952404030657,0.997448766993749
1720,2,0,1,1,4.90757013079114,13.2257719445388
1721,1,1,0,0,22.4542027092304,5.21329007969487
1722,2,0,1,1,3.13780458823962,17.8669255977181
1723,2,0,0,1,15.8299027844462,2.20525407340684
1724,3,1,1,1,4.86444997054023,8.75824206316179
1725,3,1,0,1,2.26767766546351,6.4943288232773
1726,3,0,1,1,3.29039756911244,16.0469579989938
1727,1,1,0,0,4.8102428783009,4.37370258027967
1728,1,0,0,1,16.7109806563898,8.24173877053684
1729,3,1,1,1,6.46566527851723,12.1647125256224
1730,3,0,1,1,4.30960552644814,4.66740916015836
1731,3,1,1,1,6.58904655026669,9.21783046203028
1732,3,1,1,1,1.23763263897241,5.56256548806606
1733,2,1,0,1,2.89494953636982,6.29640286914807
1734,3,1,1,1,3.91171698306785,11.0333163930937
1735,2,0,1,0,3.61462887653222,5.92138117328928
1736,2,0,1,1,3.4065288864061,13.3411182261555
1737,2,1,0,1,5.13058182948331,2.98787231950487
1738,2,1,1,0,9.58083661915377,9.4933566800965
1739,3,0,1,1,1.8848778431087,17.3130967975905
1740,1,1,0,1,14.2505199616,3.26476584919474
1741,3,1,1,1,4.105284698726,4.44598732351152
1742,3,0,1,1,1.92255795956351,4.45476532584837
1743,2,1,0,0,11.9905906561838,8.42590097008783
1744,3,1,1,1,9.81092125646544,5.01281775109697
1745,3,1,1,0,1.35001046323768,3.28941729945005
1746,2,1,0,1,0.680911454407227,1.87208859080572
1747,2,0,0,1,9.49032438582654,2.27803263364057
1748,2,0,0,1,5.51288242081626,7.65998376063916
1749,1,1,0,1,38.944893719921,2.71477097091647
1750,3,1,0,1,6.06379204723425,3.31423435927035
1751,3,1,1,1,0.866120105006412,16.5521152160801
1752,3,0,1,1,4.72885825795089,4.50521757676917
1753,2,1,0,1,24.2546845916663,0.473018909927203
1754,1,1,0,1,10.1424624267894,9.81877814177199
1755,3,1,1,1,2.09248710570195,1.72748311576311
1756,1,0,0,0,9.77743431639274,2.1123194514929
1757,3,0,1,1,7.41431927300874,6.89005421274622
1758,2,0,0,0,4.08555229803383,2.94948195114267
1759,2,1,1,1,13.3645739030355,12.953898137121
1760,2,1,1,0,9.83616184441093,0.82083791729849
1761,1,0,0,1,12.4171612346522,8.89860111349574
1762,2,0,1,1,5.77903598767477,20.1479734702217
1763,3,1,1,1,3.99297849127793,14.5898581379496
1764,2,0,1,1,3.78673131239468,13.4798541455819
1765,2,0,0,0,5.01543504236242,5.79496815027192
1766,1,0,0,1,14.1743569579016,10.1722866657965
1767,1,0,0,0,10.9095573424695,3.21237652046965
1768,1,0,0,1,9.29458160924139,7.4496887188032
1769,2,1,0,1,30.2176073039781,0.759145526838618
1770,2,1,1,1,23.0197487722551,9.12734381345501
1771,1,1,0,0,21.4763060235537,5.78072118911267
1772,2,1,0,0,9.92578822760123,6.31995826881624
1773,2,0,1,0,4.91628597027178,3.28517938325559
1774,3,1,1,1,0.606654442000456,7.03332155345935
1775,3,1,1,0,0.382068898691868,6.30001368286216
1776,3,1,0,1,22.7511135789178,7.69881891860571
1777,2,1,1,1,15.3190828296062,7.65093446453558
1778,2,0,0,0,5.19123732356632,1.7000198983967
1779,2,0,0,1,2.20702837002987,9.05170766082978
1780,3,1,1,1,6.26504076576478,8.68236840285637
1781,2,1,1,0,4.38237497702628,9.03102990155269
1782,2,0,0,1,12.7594112923643,3.08843694786394
1783,1,0,0,0,1.77158008902911,2.43171144329171
1784,1,0,0,1,12.1681768426819,2.21869675733095
1785,2,1,0,1,19.7853854450491,8.22344776330847
1786,2,0,1,0,2.58650822823504,3.19973605889592
1787,3,1,1,0,7.51096537663132,12.7614520510147
1788,2,0,1,1,2.30753902747191,25.1967278610805
1789,3,0,1,1,6.56728611576026,12.9944233441558
1790,3,1,1,0,1.47232848859255,10.0392693823223
1791,1,1,0,0,21.591533904996,4.41578305297736
1792,3,1,1,1,1.62607436242999,9.54608304061538
1793,1,1,0,1,29.0789120442999,6.36845607156464
1794,1,1,0,0,2.78844892528837,2.04733816252675
1795,2,1,0,0,12.3708013432536,8.80841986474278
1796,3,1,1,1,2.55648993284,12.0886022186174
1797,1,0,0,1,19.6517156941069,11.2870592162297
1798,1,0,0,0,11.5718237397661,3.7209735252652
1799,2,0,1,0,4.84456732713768,2.19097034904872
1800,2,0,1,1,5.26409907420023,1.94104924381153
1801,2,1,1,1,14.3125030800215,11.4576757900356
1802,2,1,1,1,2.95889935520085,6.51496097535447
1803,2,0,1,1,6.49643978047879,4.57650109135858
1804,2,0,0,1,5.62488807858987,3.30297903076654
1805,2,0,1,1,9.49599702109608,13.7583604226932
1806,3,1,1,1,5.07685366506287,8.75728471943095
1807,3,1,0,1,2.83958213180456,0.526826867566098
1808,3,1,0,1,18.9363263699668,5.07966550800093
1809,3,0,1,1,6.334474155178,16.0708555851369
1810,3,1,1,1,8.14171593882568,9.29717316206329
1811,1,0,0,0,13.7515777157501,0.470321448743292
1812,2,0,1,0,4.59668874721158,6.19123268553385
1813,1,0,1,1,1.30953602443332,6.95854957666666
1814,2,1,0,0,5.98474876466598,2.83599816087675
1815,2,0,1,0,1.23863916195502,5.95180001707698
1816,2,1,0,1,15.8626532947083,12.3907978405447
1817,3,1,1,1,8.3987231854915,14.4425633580146
1818,3,1,1,1,3.62306814853517,9.50703113298027
1819,3,1,1,1,5.68537469039996,8.39082513410924
1820,3,1,0,1,3.91547759669315,3.62056026190817
1821,3,1,1,1,8.82064240292539,6.25740480400954
1822,2,0,0,1,15.9348252326973,5.13754446064944
1823,2,1,0,1,30.9208785282522,2.54621242904384
1824,2,1,1,1,4.54084902721385,3.28459872221559
1825,2,0,0,1,14.1958465441618,9.65777270213894
1826,2,1,0,1,20.1119879378711,6.19130762865043
1827,2,0,1,0,3.97730928136846,2.39566720364126
1828,1,1,0,0,9.77286248143191,6.63636077191902
1829,2,0,0,1,16.6920800629898,5.37534098479247
1830,3,1,1,1,0.984954558898855,5.81090966483902
1831,3,1,1,1,4.34242481709448,16.2295309102109
1832,3,0,1,1,1.69467135897685,3.26215991503184
1833,3,0,1,1,2.71341783693158,3.33679595977565
1834,3,1,0,1,13.3732799541364,4.18848850344649
1835,2,0,0,1,2.97173968475546,5.62005366640018
1836,1,1,0,0,5.597033562109,2.58208207364653
1837,3,1,1,1,3.84989000291224,9.86909720397243
1838,3,1,1,1,10.4045083410833,6.65022837788566
1839,2,0,0,1,7.97433021093061,1.91735888176067
1840,3,1,1,1,5.58067419278948,2.36582102094597
1841,1,0,0,1,13.5681387294121,7.79636342278402
1842,2,1,0,0,2.86236931380209,2.52226954808014
1843,2,1,0,1,3.42315315709246,1.17120441065327
1844,3,1,1,1,1.40490741322229,15.3608485252076
1845,3,0,1,1,0.978989260601975,9.53671965834359
1846,2,0,0,1,10.5423160184697,6.92240565634577
1847,1,0,0,0,11.8512637222748,2.31101778382026
1848,2,1,0,1,3.75380883770046,1.25129160203852
1849,3,0,0,1,3.96727774501979,6.74691409825438
1850,3,1,0,1,15.7491505476979,2.13558316386892
1851,1,0,1,1,5.50822867954014,10.6789127211563
1852,2,1,0,1,27.3023144626041,6.64402451102866
1853,2,0,1,1,7.61428566896075,8.9470864421637
1854,2,1,0,0,8.48696629977651,8.45842517035711
1855,3,1,1,1,3.84144792510273,16.6068182343898
1856,3,1,1,1,6.00175281318966,2.09355963301843
1857,1,1,0,0,28.2947774715961,2.84769735886131
1858,3,0,1,0,0.72253827168108,7.47099423015324
1859,2,0,0,1,13.7767810086394,1.42348206815624
1860,2,0,0,0,6.00522085392178,4.56722400016461
1861,1,0,0,1,9.44375806085633,13.5205075671048
1862,1,0,1,0,8.67055303952093,6.0476756094808
1863,1,0,0,0,6.87041858457456,3.13170016234601
1864,3,1,0,1,10.5624795631573,2.98851788520941
1865,1,0,0,0,15.4960285074517,2.4453385848035
1866,2,1,0,1,19.4779094744804,5.81333893472702
1867,3,0,1,1,3.11856533911175,6.37000007861861
1868,3,1,0,1,3.18620133505014,8.84331512536893
1869,2,0,0,0,7.64201465722917,3.64088427218968
1870,2,1,0,1,13.0582223242908,9.6387490646232
1871,3,1,1,0,3.2814272044755,2.33403240611035
1872,1,0,0,0,7.39610749745278,3.23816636789208
1873,1,0,0,1,11.9341398260555,12.5288895057861
1874,1,0,0,0,3.59105615816566,1.59824741587925
1875,3,0,1,1,5.58530815421753,7.12902047332173
1876,1,0,0,1,10.8715176632667,9.02551666318719
1877,2,1,0,1,6.39813813403571,0.768417987846678
1878,2,1,0,1,8.14357628572556,5.93090785210263
1879,3,1,1,1,8.72314998251178,7.76575601777265
1880,2,0,1,1,4.36159156947646,10.4466650392687
1881,2,1,0,1,11.9500295993383,2.3433932277698
1882,2,0,0,1,11.8817925243744,5.72132482697757
1883,3,0,1,1,3.84421192075758,10.9135999685146
1884,2,0,1,1,4.9202560990773,11.1767026600606
1885,3,0,1,1,6.82500296405072,4.07493603305616
1886,3,1,1,1,4.60544501367509,15.2395713125828
1887,2,0,0,1,19.8243235203812,8.37987551014293
1888,3,1,1,1,7.54308301219426,14.2622217642558
1889,2,1,1,1,14.4668170812088,11.8273697403526
1890,2,0,0,1,6.00497015755913,2.39132254080691
1891,1,0,0,1,11.7022945415446,7.61771394711549
1892,3,0,1,1,4.58530365699141,18.4295429291337
1893,2,1,0,0,7.43793663861786,6.4505043645273
1894,1,0,1,1,5.83033852020438,16.1956356823087
1895,3,1,0,1,9.63209886373363,4.44521039520995
1896,1,1,0,0,12.670714941366,5.0282585129048
1897,2,0,1,1,6.30542106034211,24.7171444186977
1898,3,0,1,1,2.16835334602913,19.0964230961936
1899,3,0,0,0,4.95756018824252,1.76519625649464
1900,2,1,0,1,19.4763825113915,1.71616290990039
1901,2,0,0,1,6.89863384952149,11.8148857175711
1902,2,1,0,1,6.9180638518566,5.90897819804431
1903,3,1,1,1,1.32701571909896,4.51670009083041
1904,1,0,1,0,4.49304803296549,3.16812695546035
1905,1,0,0,0,12.9761226155375,4.1504320810326
1906,1,1,0,0,13.9666031908508,7.81052104555872
1907,1,0,0,1,23.9604286549361,3.79119064208887
1908,3,0,1,0,0.766098133654276,5.18285848141268
1909,2,1,0,1,26.1143695640436,6.4086624873773
1910,1,0,0,0,5.7860968103239,2.83200979489458
1911,2,0,0,1,17.8072368899489,10.1412419710182
1912,2,0,1,0,2.42081612460513,4.05930348707319
1913,1,0,0,1,24.7460897348652,4.05480421258242
1914,2,1,0,0,6.85151416801534,1.91685891924483
1915,2,1,1,1,3.35936165057575,14.0549201843003
1916,3,1,0,1,9.68359213098426,4.57101555416274
1917,3,1,1,1,4.02414278681807,4.88325313175116
1918,1,0,0,0,13.5414090804779,1.21937330619146
1919,2,0,0,1,17.363123253737,14.4614087071165
1920,3,1,1,1,6.82944773298823,3.02751130832146
1921,3,1,1,1,3.30711665691981,5.76845658076086
1922,3,0,1,1,2.65589279114605,17.4503871345504
1923,1,0,0,1,21.1276447131166,7.93346866284802
1924,2,1,1,1,8.12633308147593,6.10591902388321
1925,1,0,0,0,12.7879995128802,2.16460194722832
1926,2,1,0,1,11.385105016256,4.86988259333692
1927,3,0,0,1,3.99470335429603,1.40264922464104
1928,2,0,1,0,3.22344690677765,3.23988417135622
1929,3,0,0,1,5.19320524033231,15.6758467304606
1930,3,1,1,1,7.44640264349452,7.2526758552406
1931,3,1,1,1,5.50296996669722,1.61549973641672
1932,2,0,1,1,4.33897096873931,6.6618049546277
1933,3,1,0,1,13.4147514530883,4.26417802435247
1934,2,1,0,1,21.2814174855459,5.82047747063458
1935,3,1,1,1,6.77306898529893,17.6060345973843
1936,3,1,0,1,17.6361338073652,4.2878622425064
1937,3,1,1,1,10.6773225399076,11.6341622164167
1938,1,0,0,0,14.9605755405481,2.25564350842664
1939,3,1,1,1,1.37872155347262,13.6936732255953
1940,2,0,1,0,6.39943143530238,5.64834700199313
1941,2,0,1,1,6.60263963643221,6.39747563380676
1942,3,1,1,1,4.1748466012616,5.27702768673029
1943,2,0,1,1,4.52084600834768,8.15538609147481
1944,3,1,0,1,12.9446182996309,5.80318772915232
1945,1,0,1,1,3.0370791718486,5.8162558448375
1946,3,1,0,1,9.02248529304262,5.9094770198135
1947,3,1,0,1,14.7803406122536,1.29219560143073
1948,2,1,1,1,7.54170800882074,10.7535097254122
1949,2,0,1,0,1.57235514428016,2.96232586871283
1950,3,1,1,1,3.39351972639001,9.46690351584189
1951,2,1,0,0,6.80238403545243,6.59459218062182
1952,1,0,0,0,15.5809141470494,3.36373654665317
1953,1,0,0,1,11.3709962159517,12.0300860641844
1954,3,1,1,0,6.66845909361909,9.86297195244439
1955,2,0,0,1,13.958323222556,3.42343898484654
1956,2,1,0,1,11.0008062647774,6.36130066912792
1957,3,1,0,1,6.60631459941783,2.48346525055904
1958,3,1,1,1,11.8764062805167,5.14283164072126
1959,1,0,0,1,19.119740850829,5.12344914611192
1960,2,0,0,1,18.6109992751618,3.8916310161262
1961,1,0,0,0,7.53815487043017,1.83717163184457
1962,2,1,0,1,5.76028350960107,7.52406394590976
1963,3,1,0,1,16.0974585344333,5.72222988622831
1964,3,1,1,1,9.24649111307128,1.37423889017392
1965,3,1,1,1,9.4786165216932,6.96156325097845
1966,3,1,1,1,3.79273308819509,9.73113021291724
1967,2,1,0,1,20.0526803815274,2.51211502031716
1968,3,1,1,1,6.49456695771472,4.99096470863994
1969,1,0,0,0,6.38995069154632,2.00469964679149
1970,2,0,1,1,7.79195698750213,2.32215221424569
1971,1,1,0,0,14.4000708747638,4.36798707029537
1972,3,0,1,1,0.0726866382908857,9.08582774554048
1973,2,0,0,1,8.40239401776812,12.8146469904293
1974,1,1,0,0,20.0618689366171,3.90602989953233
1975,3,1,1,1,12.041259131097,11.6150728101553
1976,1,0,0,0,9.686353002788,2.47370646539038
1977,1,0,0,1,9.21281145130753,5.00725593366484
1978,1,1,0,1,10.2140054871012,5.42773002643561
1979,2,1,0,1,25.5463403847546,9.20086503086034
1980,2,1,0,1,10.9968735567941,6.78851721966771
1981,3,1,0,1,5.60561601169513,5.24025483318415
1982,3,0,1,1,4.19650822893497,17.7406333719751
1983,3,0,1,0,3.20425769601857,0.865359970511669
1984,1,1,0,0,20.9820774096256,3.02309401559717
1985,3,0,1,1,3.79261726654435,7.33782760641443
1986,3,0,1,0,0.692068968203413,5.3799700852038
1987,2,1,1,0,7.93669491432505,2.63722652109167
1988,3,1,1,1,12.8988925100635,8.35234345689688
1989,2,0,0,1,8.84924218120123,9.06766545064216
1990,3,0,1,1,3.49935879302351,13.9583599406192
1991,2,1,0,1,22.1256330488086,4.78228693023629
1992,2,0,0,1,7.4167437000014,8.8476689056039
1993,1,0,0,0,1.28277279233047,4.68435541611274
1994,2,1,0,1,19.6472051554623,3.21845591829461
1995,3,1,1,1,3.80280357775651,9.88690532148124
1996,2,1,0,0,4.93113494180506,2.45291847188652
1997,3,0,1,0,2.74032798644266,7.27316287754934
1998,1,1,0,1,45.6741837884251,4.97913773917609
1999,1,0,0,0,6.25328779767565,5.59552706879276
2000,3,1,0,1,17.235662950698,9.32447692489531
2001,2,1,1,1,10.8236707513081,11.7783974988044
2002,2,0,1,0,5.71211008969405,3.43738563525925
2003,2,1,0,1,12.000227571082,5.27733756317159
2004,3,1,1,1,8.12729436520912,6.094806656415
2005,3,1,1,1,2.26464195397625,9.11781350536643
2006,3,0,1,1,4.22038256540443,11.610903669798
2007,3,0,1,1,8.04492233857711,18.5394046785462
2008,3,1,1,1,4.03799171287883,8.50882583638817
2009,3,1,1,1,4.81233441607818,1.16107534674752
2010,2,0,0,1,1.59548215081067,8.63366625393746
2011,1,0,0,1,9.1871077541561,9.51468868946163
2012,3,0,0,1,2.24494606881846,3.27608813856717
2013,2,1,0,0,4.7636375288515,4.29601197318025
2014,1,0,0,1,24.8178742433139,5.59952209716251
2015,1,0,0,1,16.6266466954678,7.12612747180448
2016,3,1,0,1,6.38555156668385,2.71994518573556
2017,2,0,0,1,7.31547207173234,3.20232321815631
2018,3,1,1,1,6.6243462103302,10.7685880357368
2019,3,1,1,0,2.63876135283925,14.6645541605277
2020,2,0,0,1,9.6494251554365,0.737131169928403
2021,3,1,1,0,0.246760879591416,10.1774555007137
2022,3,0,1,1,1.94808944979098,10.190519964747
2023,2,1,0,1,4.98650184259093,4.09139889316634
2024,2,0,1,1,5.35680639397519,7.67022994201897
2025,2,1,1,1,11.0535622503729,5.62982033097371
2026,3,1,1,1,2.28533236547894,3.85346862732811
2027,1,0,0,0,5.99468096184807,7.45125579482828
2028,1,0,1,1,5.78636699392303,24.0569148121658
2029,1,0,0,0,11.6460157913082,1.07828836195292
2030,3,0,1,1,1.60499149679886,20.0698468434098
2031,3,1,1,1,2.42188598094322,5.54041277410428
2032,3,1,1,1,2.85518861455891,11.897861287056
2033,3,0,1,1,2.53037710149665,24.0384796575077
2034,3,1,1,0,0.833132823164269,13.4679494547128
2035,3,0,1,0,2.1324432642958,1.92162077908745
2036,3,1,1,1,2.80420286842911,6.71227463393671
2037,3,1,1,1,4.22523986117726,3.23620469885278
2038,3,0,1,1,1.15802410790571,18.3856488764538
2039,2,0,0,1,11.7974203184583,1.97273031291196
2040,1,1,0,1,21.5299139423793,12.5135030434558
2041,2,1,1,1,8.76411577786102,11.4071086357615
2042,2,1,1,1,19.3226564689595,5.07437557285232
2043,3,0,1,1,2.01349327310209,12.6375446977754
2044,3,1,0,0,8.08274055309979,1.81245895677754
2045,2,1,1,1,16.0141612222478,4.03487852385378
2046,2,0,1,1,8.54564562904033,20.652189335698
2047,1,1,0,0,14.573562823675,1.7112395227182
2048,2,0,1,1,6.32038877868396,10.4804457997741
2049,1,1,0,1,15.1810469061314,2.96217558812256
2050,2,0,0,1,7.88979349764033,1.40605019013687
2051,2,1,0,1,7.05544458696299,4.4766885641545
2052,3,1,1,1,2.64022957162687,1.29808675110315
2053,1,1,0,1,26.5987086416418,3.58836126115506
2054,1,0,1,0,5.9103121404761,5.88338736641373
2055,3,1,1,1,2.51516289270756,7.7628140163597
2056,2,1,0,1,32.8068562123603,0.701061073212938
2057,1,0,0,0,17.8065596520732,2.72769922437543
2058,3,1,0,1,1.56575241235076,13.1446356019673
2059,2,0,1,0,0.455042926301366,1.91875361258046
2060,2,1,0,1,17.5560667779427,3.6403157961618
2061,1,1,0,0,13.1793874236609,2.0067387518397
2062,2,1,0,1,18.918361655206,1.98336656512548
2063,3,1,1,1,4.0262232525562,9.63345675865033
2064,3,0,1,1,3.13941047812062,7.71114502235527
2065,3,1,0,1,1.79867105199921,7.83622714832868
2066,3,1,0,1,10.241435955741,3.58336853095704
2067,1,0,0,1,8.77389373929984,2.99277704199451
2068,2,0,0,0,8.57673968584707,5.03551384035694
2069,3,1,1,0,1.47183209866791,17.2817293437298
2070,3,1,0,1,2.57429290373612,6.23330362039552
2071,2,0,0,1,2.53824353726575,12.3102328451361
2072,3,1,1,0,4.58023414872096,2.97209020100983
2073,1,0,1,1,9.80720901813986,9.85070593951836
2074,1,0,0,1,7.0545241715406,6.79342787030586
2075,1,0,0,0,3.16886964266278,1.4261141754131
2076,3,1,1,1,3.45996332827324,12.045419749141
2077,2,0,0,1,6.26893089634541,12.2075369564465
2078,3,1,1,0,1.90588409855952,11.2121421613685
2079,3,1,1,1,9.10608101127885,15.1052706411787
2080,2,0,0,1,14.8594485460171,1.90832652108057
2081,1,1,0,1,15.6744856682089,6.37226454115461
2082,3,0,1,1,5.04569836972352,10.7457830931944
2083,2,1,1,1,5.9843336559291,4.69970212071818
2084,3,0,1,1,7.63626944455378,5.74212010188635
2085,2,1,0,0,8.78387196331123,2.61946168344361
2086,2,1,0,1,11.8147119264657,8.26388517462764
2087,3,0,1,1,7.27512764411983,13.9665726303547
2088,2,1,1,1,7.74810083516134,16.6746012044105
2089,1,0,0,1,18.260437098282,10.1033490785737
2090,1,0,0,1,16.6726618982281,8.98103410355539
2091,1,0,0,0,7.66553794053046,4.46571914261223
2092,3,1,1,1,8.95156093087616,2.78465403433951
2093,2,1,0,1,24.9623629785422,1.59851568975728
2094,2,0,1,1,4.75487864343374,22.3494254146406
2095,3,0,1,1,2.88549591205904,20.4504732248527
2096,1,1,0,0,26.2029717009894,2.3592487283853
2097,1,1,0,1,26.4502002837922,6.52381934709084
2098,3,0,1,1,4.05084256482277,11.6048398219017
2099,3,1,1,1,5.34361608281138,5.42540640670208
2100,2,0,0,1,7.63676715164539,7.39353323325939
2101,3,1,1,1,7.11377096002459,13.2577386095851
2102,3,1,1,1,7.2715186494303,7.40393696863126
2103,3,1,1,0,1.01896263341383,1.85419627865049
2104,3,1,0,1,18.8359519058443,3.5406657240349
2105,2,1,0,0,15.0293315191145,6.92285928420617
2106,2,1,1,1,7.10085604439589,8.98786158018228
2107,3,1,1,1,2.31868666529838,1.40174155499724
2108,1,1,0,0,14.7139418535707,3.80489121704538
2109,3,0,1,0,2.32253556549646,2.86959875349034
2110,2,1,0,0,13.4055406906332,2.11137298800351
2111,3,0,1,1,5.77165622603718,33.951322863685
2112,3,0,1,1,2.83239662986692,14.8550997813059
